id,sentiment
"8648_3",1.4695433234339461e-08
"10146_10",0.999548712586971
"4578_10",0.9956516440966193
"4685_8",0.9998922935909688
"11843_9",0.9615856590272042
"5467_10",0.9992798683420813
"10140_10",0.9182343876755193
"7721_8",0.9067932972097218
"11208_10",0.5578591582339074
"1063_10",0.9920167037345695
"8260_10",0.6013667394086977
"3182_9",0.9964467851698072
"2797_8",0.8126242056810468
"7613_2",0.6845629423835099
"11624_4",0.0004192503269529071
"4847_10",0.6082868379456142
"10684_7",0.582693094224807
"6312_1",0.5686758289807627
"4925_3",0.002881520527798893
"4125_1",1.4859683241839204e-05
"2394_10",0.9998515872656053
"12105_10",0.7966103470753583
"7812_1",0.0005571792244436961
"1061_8",0.999763081641401
"9343_3",0.8536157704040912
"7696_10",0.999803258618725
"9355_10",0.9999999999999185
"782_9",0.9991821990634816
"9882_10",0.9995826353728364
"10642_10",0.8163199515542494
"7410_2",0.00043585278298066644
"9591_4",0.0002884697481657187
"11902_3",0.09054630791355393
"3495_7",0.18220241774602333
"6733_1",0.009844359442985756
"4552_1",5.5385739791962515e-08
"6722_1",0.016341819408108686
"188_10",0.947578163855113
"5099_10",0.9966824836304328
"10313_1",0.05669057159085103
"6756_9",0.6033917380580114
"6622_2",0.0019167707569440597
"4807_10",0.9999993458824346
"7173_3",0.009983598984770027
"11321_8",0.8839924828635448
"7909_9",0.827391095116163
"8012_7",0.02552363767158845
"8615_4",0.0005828230283754774
"8117_10",0.9038195639195217
"1892_10",0.9025045215070184
"4617_1",0.1376677628965304
"1893_8",0.8617158789926781
"5435_1",0.00262959583263701
"162_3",0.003661307632925764
"6516_10",0.9995627957292129
"11588_7",0.9169884184391116
"2006_1",0.020472668858045225
"1594_4",0.5782696717545752
"1472_1",0.01388544877837713
"3647_1",0.7403331056447082
"174_7",0.9995020655704562
"5539_7",0.002378652811747309
"3384_10",0.9999999980562913
"3811_4",0.10633698729568294
"4079_8",0.004075326114204053
"1179_7",0.6292335420948265
"3069_9",0.999992774937608
"3769_8",0.9673136103431501
"9247_10",0.40350126992933677
"10434_1",0.00018538831559573196
"1147_10",0.9985713402143694
"5344_7",0.9980356827232613
"8073_10",0.9625071091825308
"7833_3",0.002529259566978425
"8370_1",3.132734579223517e-05
"9007_8",0.011279091216267682
"6624_7",0.3647100771381462
"6683_3",0.04376671968408828
"12275_7",0.18517067232695464
"11927_8",0.9851428155744143
"1560_10",0.9999364043682958
"1325_9",0.41684960456157366
"3548_8",0.051465026361575024
"607_1",1.0167806432174079e-07
"6702_7",0.09974888433572499
"5702_3",2.566173376915494e-06
"11345_8",0.9998781428124549
"3428_4",0.32148138615224225
"7209_9",0.9989675137999448
"8425_8",0.9998068204674614
"3087_1",0.017516501435245916
"1119_8",0.5087729320807051
"5715_3",0.7993498949620227
"8645_1",0.00019130815814965562
"2149_3",0.0006443667591092684
"10403_10",0.9871419754256866
"5628_1",0.001138220011158433
"5570_10",0.9999898557773073
"1613_3",0.002546421286711536
"1454_4",0.9489710774780239
"5094_3",0.16247051879754942
"7982_1",0.002261684860423097
"6894_2",0.201046557365146
"6554_1",0.13582144396834456
"4721_3",0.0007775195714009624
"6904_4",0.0007792645793157523
"893_8",0.9999581003999718
"4605_4",0.5911539431077338
"11516_7",0.8168563402015245
"11718_7",0.9999094835395654
"5956_1",3.5579687935739095e-05
"7455_9",0.5721342812925134
"6396_4",0.6312753099026149
"1223_8",0.9951412726560798
"8556_1",0.001335407697686972
"6108_8",0.9998788910142797
"11690_1",1.597824674324413e-05
"3778_9",0.8224404202083954
"3627_4",0.3119153471089052
"8256_4",0.0008715557806994841
"533_1",1.6726225616921823e-06
"5235_4",4.839854021272038e-09
"621_2",0.02411947733350594
"5365_1",0.1125424211048368
"8180_3",0.12487757929289912
"7396_7",0.07590332001468564
"9776_10",0.9954611739489975
"8175_10",0.9999744947043478
"3128_1",0.00025774753366240307
"4606_1",0.5104451968508898
"6158_2",0.00040970906894434407
"3281_10",0.5423469115845806
"4723_4",0.00022131695724005336
"11994_3",0.004054785003986202
"7701_1",3.9349431456883075e-10
"103_3",0.5857049552024909
"8908_10",0.9794858680005933
"8876_1",0.0005745003872170657
"7519_9",0.9999673234313636
"12456_8",0.9913161500269394
"9514_8",0.8745659905664613
"8680_8",0.15634269600843995
"12402_10",0.9467058338200185
"362_2",0.09838784843574835
"9825_7",0.9820696363382344
"2913_3",0.6672824285194063
"7164_8",0.9988784692129651
"11177_7",0.22213528420257173
"5707_10",0.8990369153728742
"8103_10",0.8611558653640704
"6289_1",0.005273368814291735
"11754_1",0.0004538474889097751
"11640_10",0.4622226569680739
"9933_7",0.9793866574130329
"185_10",0.9969457022602106
"242_10",0.9999731590630208
"9369_8",0.9985296476066854
"7453_10",0.9999352928019724
"7514_7",0.054231261115032015
"10860_2",0.01264348533726355
"8663_8",0.9699824733456498
"9108_1",0.0063006133736637614
"7941_1",0.003829782154249389
"10116_1",1.8869877886710035e-06
"9841_4",0.17758551830848157
"4512_9",0.9999827605015178
"4853_2",0.20431301093352144
"2664_4",0.16287914560824818
"9966_10",0.9984046964486052
"5167_2",0.0025532559282872994
"3894_2",1.0744703914290688e-07
"3929_8",0.6267698146898775
"7165_10",0.9204673100557802
"5451_8",0.9800388883186597
"2947_4",0.2852228824464932
"4611_10",0.8233876118039214
"5807_1",0.09432283001376442
"9464_8",0.9765057458548136
"3124_10",0.9888154863660915
"2705_4",0.9974043335642443
"12187_8",0.9511559618008496
"12319_10",0.9977359715684974
"9874_3",0.007220276365001583
"3406_4",0.0006655355422337915
"2327_10",0.998839652767834
"605_10",0.9994906003532827
"8080_4",0.5932368493354734
"3074_10",0.9999364592158638
"2499_3",0.0001225862418980251
"1013_1",0.27485190230444834
"11535_1",6.570617540965198e-05
"4118_7",0.9401807227943906
"10492_8",0.9416608584373719
"2129_4",0.017965992073449212
"9814_10",0.1915111703106671
"10671_9",0.8462191633750659
"5980_10",0.995773104734342
"2755_2",0.5720973134710113
"5461_2",0.8193537242541037
"11979_1",0.010776243499267526
"8810_1",0.00020487263240069758
"852_7",0.9976036802957037
"10961_4",0.007352111619477136
"7436_4",0.024222415804391877
"11281_3",0.6547250517810455
"4208_3",0.05551220275859919
"8213_10",0.5818907474760998
"9851_2",0.557534249711945
"4713_7",0.5630315758907104
"9528_1",0.9890676027815115
"3595_10",0.9993161250938176
"5785_3",0.031402340036955696
"10370_3",0.007236080048583942
"1980_3",0.1179281695982147
"8800_4",0.9789470360514588
"4437_3",0.00022542434408131783
"28_3",0.4183234939574872
"12171_1",0.934152020524928
"9359_3",0.14582020616704078
"3831_9",0.9999956728616025
"10962_7",0.9662446416399963
"1500_9",0.5790038823541407
"11470_10",0.9664629537656737
"11843_3",0.19746361632717527
"11200_4",0.504678530729415
"1067_1",0.004576925323935877
"3333_1",0.003678295472765357
"4487_4",0.7848685953999979
"6428_1",0.0005976442557976177
"575_7",0.05301924814833008
"10904_9",0.2171650373255246
"11821_2",0.6581054734587878
"11605_1",0.000178174317390172
"1111_7",0.9615176611787037
"10295_1",0.9966455594166328
"1146_4",1.4135655189033166e-06
"2405_9",0.2223891900346978
"11081_10",0.9806962039883289
"2201_10",0.9999919048363075
"4844_1",0.00010812355747307995
"11007_8",0.9311335771772469
"6535_7",0.9523594232409799
"2653_4",0.0009317607540458783
"8245_10",0.9885943996630573
"9951_8",0.9934478553451721
"6133_8",0.03770647260798543
"10006_2",0.00039222640130114257
"7350_1",0.3748522139587221
"4509_9",0.9999892371380896
"948_1",0.00038895202648542515
"3987_1",0.05305276973037572
"2947_10",0.011787375348696312
"6041_3",2.2490512220893013e-13
"2946_1",0.06489093734905979
"11967_4",1.7241465356830578e-05
"1185_10",0.9898659210608215
"10323_2",0.9038004487140437
"11706_2",8.864078989263575e-07
"3663_1",0.0008294229171430454
"5602_10",0.9905550617339273
"4870_10",0.832491668936731
"1994_1",1.2516074055419513e-07
"10807_7",0.9978260083124133
"6871_3",0.947896675983771
"1175_2",6.465487308426146e-11
"10919_7",0.9909525795030484
"8127_10",0.9725159725238552
"12497_4",0.0016367611959410533
"3274_1",0.6265372740654894
"2568_3",0.030246145158292503
"840_2",2.390669371823931e-11
"5626_10",0.9921902934249125
"7561_10",0.9944864714921386
"4600_3",0.20441962902150193
"3324_9",0.5937660067959541
"8899_7",0.9977136944967012
"5592_8",0.27649180226255893
"12483_4",1.3566388890344246e-07
"7874_1",1.3678940794459456e-08
"5878_10",0.9997665208229946
"4303_9",0.46575348980109016
"9421_1",0.1677899899388994
"10269_4",0.8841304632264002
"10615_2",0.003215371037290438
"2634_10",0.8132316620115412
"7522_1",0.012351407230238634
"9289_10",0.9461450713729052
"4636_10",0.32421463932930494
"1241_7",0.5228408670451293
"9458_9",0.9982883212519461
"11690_10",0.9998774571282188
"7176_4",0.9063370009489593
"6212_10",0.966428090890702
"6319_1",0.004385433487482007
"5229_3",0.8841154580208542
"466_9",0.9999367312149061
"8693_2",0.04829829226423753
"2952_10",0.9946620902360175
"1128_1",0.001613034578568495
"3975_10",0.9572824574213377
"11365_10",0.3201994609336888
"2074_9",0.9999997008593331
"9768_10",0.9749426523591616
"4895_1",0.08730930780814551
"5726_10",0.9999999974253433
"9993_10",0.998909178315406
"11319_2",0.725173801991837
"10561_2",0.00016562353177560795
"5455_8",0.9999745999643118
"10684_3",0.0025236107996859398
"3652_3",0.0022732248580768274
"7825_1",0.027997443551208284
"8806_1",0.16256831484300877
"275_10",0.999399017749544
"2246_1",9.017931701846979e-06
"11968_2",4.872681885456178e-06
"2528_1",0.46586359369940467
"8491_8",0.18667279242394483
"13_1",0.9349051177883437
"4530_8",0.8965763549266949
"5207_3",0.00018480990206163592
"11648_10",0.995278858803519
"8260_1",0.0586817664919947
"10730_10",0.8623754665384996
"10402_3",0.03955602478373579
"8077_1",0.001252661259612894
"8598_8",0.6996689330432166
"2809_3",2.701786665845212e-08
"12490_10",0.9995940146535084
"1447_9",0.8250148929676782
"1605_3",0.1611021623608474
"2311_4",0.012299801586387014
"3235_9",0.9999922749246849
"5725_10",0.9964562386415927
"9025_10",0.9978783102184478
"6049_9",0.9884807007365666
"4803_10",0.9999997733477558
"191_9",0.9999999999999969
"420_3",0.5754278671045815
"5238_2",0.045852741736026555
"1280_9",0.999982491712271
"9408_4",0.03614737058661615
"819_1",0.002218516523951306
"1656_4",0.019059571194376602
"9964_3",0.06729562895894918
"10404_4",0.435918802424186
"12369_10",0.9150097928553379
"6423_1",0.006372906514904374
"9942_8",0.957345487407754
"1519_1",0.004927627567637133
"100_10",0.99941707420103
"3216_10",0.9247832286889399
"3909_10",0.6330717364076368
"5034_7",0.9995204093207442
"14_8",0.9981238621419687
"5891_3",0.03957513484163216
"8496_10",0.9993111844013433
"7429_1",0.01681401527995828
"9457_1",0.0038212098607306
"9602_8",0.9269681318845894
"4198_1",0.00046560989376044344
"154_2",0.292905417062834
"5070_2",0.005063060910744451
"4207_8",0.9998526764307261
"7758_8",0.9294166248161838
"4439_9",0.9999337296725201
"12042_1",0.0005579085776792599
"7244_1",0.00041591040882239257
"6854_1",0.11482088542871717
"11932_10",0.9997638526778269
"4151_10",0.9803024394812038
"7265_1",3.2901520073178164e-11
"10272_7",0.999976066264979
"4256_4",0.000282319262517521
"1225_7",0.9896090560445123
"956_10",0.9775152820892214
"6389_2",0.00015758138963782337
"1365_4",0.0011712979355480737
"4752_7",0.9183427845266948
"276_10",0.9998898589154354
"8766_9",0.0009531211616584714
"11225_10",0.9639562696782621
"6920_1",0.03551505738235584
"11536_1",2.217100035503132e-08
"1923_9",0.9790946766021106
"11460_10",0.9822863899227399
"10054_7",0.9793669774174265
"10845_1",9.184320029778484e-05
"10231_4",0.6682829533449873
"9430_8",0.6303419521084795
"3226_2",0.009824259402003868
"4298_3",0.002022250383648297
"10635_4",0.0014169990129102496
"10567_4",0.01319065454669285
"5460_10",0.9985452554675368
"7310_7",0.37904038624795955
"10330_2",7.545936611770648e-06
"5151_9",0.9999994896141648
"11_3",0.7665334206418382
"1448_8",0.9365000101705793
"10130_8",0.9912117178039102
"2199_3",9.288831585214438e-06
"1761_10",0.9983986459982369
"2782_1",0.00023656999107198037
"7618_10",0.995941924277975
"85_10",0.9532920837373797
"5730_3",0.00012630402942742644
"3641_1",0.013571841792389754
"8190_9",0.999999946641742
"9533_10",0.999904776547551
"9508_1",0.01573430179713248
"237_8",0.9999374436986869
"3981_7",0.31277477348828137
"7194_9",0.9996644385771607
"10584_8",0.7187123548860338
"248_2",0.00036114776344417493
"8358_4",0.003981868698223084
"1218_1",0.00024419512224831087
"4191_10",0.0002067421689903921
"3090_8",0.9967001817005909
"11923_2",0.004783407830828436
"1640_8",0.7915629430443223
"9972_3",0.001051900064138483
"11818_4",0.16537302175238683
"4350_10",0.9999136183906207
"877_10",0.69843087868998
"10017_8",0.8630233013560995
"7975_10",0.9990870264944394
"8436_1",0.001843293642385732
"6024_7",0.7446772132446902
"3112_1",0.0002958052117256815
"951_10",0.9545525572234578
"1622_1",0.00023078637134470777
"191_3",0.8496723815832301
"5669_1",1.7748001947549096e-05
"1891_4",0.04290574133799796
"12173_9",0.8927214241122182
"7887_7",0.9279727945902068
"3256_10",0.9824142642810256
"5419_1",1.2908634214435704e-06
"7635_1",3.649490568322007e-05
"8297_2",0.3962008249046192
"7137_8",0.9861763314700133
"7562_3",0.0035661502739545224
"9944_1",5.848394593576869e-06
"4288_1",3.1642851340796425e-07
"8087_1",0.8910034548323619
"4771_10",0.9983394983453847
"10482_10",0.9961616669348197
"5324_10",0.9953518122980951
"3080_1",0.1300901313857785
"10923_7",0.9942928171626395
"1753_7",0.9929354055458776
"317_10",0.9991588734372961
"12474_8",0.5444554116771104
"773_8",0.9873873368015889
"388_1",0.002178635986283643
"12141_2",0.9552361635305442
"5667_1",0.4277040840678424
"1071_9",0.999358754987879
"2897_10",0.9996936762230225
"9481_4",0.15332474980612357
"12025_1",7.563478902232109e-06
"8879_7",0.07729238007171331
"5683_1",5.152005548896987e-06
"7026_1",0.0016058265307992124
"2439_1",0.021973640890461957
"3631_7",0.95373661962894
"1650_9",0.41817792320234387
"5378_7",0.9999784493803224
"9745_1",3.096289844053273e-06
"11563_8",0.5815051387886648
"299_8",0.9999970990004513
"9471_2",0.4188088936421455
"1866_1",0.15546677017203733
"2639_4",0.14188842198353632
"5122_1",5.605390956597002e-07
"12341_7",0.9176269805354541
"2936_8",0.882996132208184
"8647_10",0.9999999951066898
"4255_9",0.9213824891683737
"7262_8",0.22063919582342362
"8413_10",0.94695950467838
"10080_1",0.004097898261007839
"3973_1",0.7107592808489152
"8752_9",0.9988227656813062
"4018_2",0.011536650995319312
"7669_1",0.009313240968178519
"10421_4",0.001409452303354373
"7854_8",0.9996262061726304
"162_8",0.00847695842170289
"11614_9",0.9999053519453537
"11343_8",0.9974040744557505
"1708_7",0.04894050059272001
"7115_4",0.9616613105949935
"10498_10",0.05385438973321154
"2944_8",0.8621374107924509
"10474_3",0.00011229029605880574
"1263_1",0.0007293917784951885
"1693_4",0.17214684669755523
"9600_9",0.962705338436401
"11173_2",0.001305189365124367
"3961_2",0.00285326515952269
"8011_1",0.6212747982515608
"7386_8",0.9263852476219314
"8787_8",0.7474335486835144
"12349_9",0.5868608406741777
"1776_4",0.020698065664513536
"5885_4",0.9932140559581564
"220_4",0.12170366620106184
"5547_8",0.9999462673182739
"2853_1",0.00019843895468746726
"2157_2",0.2270765563119847
"11667_2",0.30657411618583524
"194_7",0.9874151676786651
"1633_1",0.00593460761595813
"6897_2",3.988276312398641e-05
"11568_2",3.91995399785624e-06
"9219_1",0.001419278133115569
"477_8",0.9361870126222482
"8980_3",0.698099298416819
"4612_10",0.5862593473741412
"8030_10",0.9999959317750935
"1846_8",0.9999999998727642
"2786_8",0.9415778817332182
"2634_1",0.029428101801727138
"3110_8",0.9667682144729791
"11587_8",0.06005564988936372
"11262_8",0.9914299226711475
"5680_7",0.03340650993574961
"4583_4",0.03990353117180415
"1451_1",2.3169356256426087e-05
"4244_4",4.2284010535674335e-11
"6176_4",1.6602281825837786e-11
"8851_10",0.9971405790282882
"908_9",0.9999999936793245
"7494_9",0.8691618525484971
"8061_3",0.0015882100513755434
"789_1",0.02543119503811031
"2374_7",0.9763312368016148
"11225_3",0.0011482132376441068
"4467_4",0.007835147964253535
"8516_10",0.05789544554277473
"4121_10",0.9997052183639628
"10267_7",0.0007914762307288721
"6040_8",0.18568443794511064
"8338_7",0.9872662914568963
"2903_7",0.9996395179133962
"6662_9",0.9944709349583997
"5333_10",0.9695409441891512
"7470_4",0.016800288587601846
"8813_1",0.003350889324717645
"4514_3",0.7598753346321364
"9584_7",0.04650893247852948
"11706_8",0.9999788005728246
"11538_8",0.9445154234223094
"4210_1",4.044453880257495e-06
"8984_1",0.0029122403252491167
"3431_4",0.009809116088007552
"4973_10",0.9928563961375307
"12260_1",6.172226839768494e-05
"4267_10",0.9012751444564671
"9906_9",0.9976930671114074
"670_7",0.9999006682333377
"6270_3",4.804928104031606e-07
"5164_4",0.0026288123347248693
"9741_2",1.0842904506919603e-06
"3761_8",0.9689479591057354
"2651_2",0.10538763913416926
"7448_10",0.9782117452257205
"7184_9",0.9010545300750866
"1313_9",0.9953894184629855
"10654_8",0.9990886000520145
"7151_1",2.265964715634577e-05
"2320_10",0.9998935501385458
"12033_7",0.37277829414466823
"6429_1",5.54818574306013e-07
"1420_4",0.531386342138705
"3002_7",0.18449259994746708
"1299_1",0.00532324954855907
"7897_9",0.9999443663207028
"1529_4",2.629600338002595e-06
"9760_2",0.02810932832386615
"11318_1",0.018430923774668
"2217_3",0.000824288372601851
"11641_2",0.0005913673627602197
"7238_10",0.9999980900162658
"7710_8",0.9869206161558445
"12011_8",0.9982408464820696
"4495_7",0.9994577907619845
"11144_4",0.12054143400815319
"5625_2",1.053753684102263e-08
"2926_7",0.3479908467784786
"8538_8",0.9488437263636603
"8875_10",0.36229296082612805
"10881_10",0.9958382369340018
"1662_7",0.9148258680605811
"4560_9",0.9157532785802402
"6714_4",6.0135768531794584e-06
"9059_10",0.9992951859964915
"6631_10",0.9996812214727011
"8520_1",0.011187952715357552
"918_4",0.6893089191031488
"3102_10",0.9855100321733574
"3611_2",0.0023061190608572686
"8434_10",0.9990460668102693
"681_7",0.999298937290298
"7386_4",0.00018394654899737563
"7566_9",0.056691144785073436
"10110_10",0.9738147446738169
"10486_10",0.9999849294852416
"1492_3",0.20809076194803797
"11823_1",0.023433330006318122
"2331_9",0.9981201883611788
"2200_2",0.0003004247466564044
"9547_1",0.004542659161821837
"785_2",0.0012113537784824375
"5101_4",0.1422223266198467
"5657_10",0.9944550931222633
"6902_7",0.7389659367502541
"1490_9",0.9382245677337847
"7148_9",0.7841824792037715
"7387_8",0.991126357036076
"8277_9",0.9953902865332517
"6912_7",0.9999998799856433
"170_2",0.3090227842525752
"7702_10",0.9999177535809087
"4393_3",1.4699771277632018e-05
"2608_3",0.9814706253592083
"4931_8",0.9999999174368185
"10589_10",0.9110072281339836
"8623_4",0.0014253261000972469
"6057_2",0.00047861235930958356
"2704_9",0.9999848707618482
"1790_2",0.16570017050365687
"12370_1",4.468414614854672e-06
"159_1",1.1339322198503175e-06
"343_9",0.9999999931035974
"2128_9",0.9998255362395561
"11181_8",0.9998229722733966
"11775_10",0.999719492391665
"3514_10",0.9995546411888591
"6993_2",0.009400924034560616
"2866_9",0.6310532738514916
"1000_9",0.9829075199427215
"11772_7",0.14030491765889333
"3355_9",3.4812002260099705e-05
"8519_8",0.9996363447619332
"7879_3",0.05781182663834598
"4332_10",0.9825447503273436
"5403_1",0.0007110940486482753
"1514_7",0.00023346282478426582
"7904_1",0.0005550316325509928
"10550_2",0.5626803223279944
"11442_10",0.9997585397567735
"2821_3",0.05067490317020197
"5766_1",5.262599454900645e-07
"8061_9",0.9999948065548019
"2166_1",7.494442498901953e-05
"6206_1",3.180491936131906e-05
"11124_2",1.9357788445856348e-05
"7625_10",0.9337849859944894
"90_9",0.8798177457666121
"7959_10",0.9140980125262924
"7029_10",0.9913230599661573
"779_8",0.9967350538049027
"1101_4",2.5094150751833483e-07
"11189_4",9.968435724309808e-05
"9790_4",0.00021339680232220344
"10861_1",0.049749521847241365
"5902_2",0.008161239076014142
"9545_10",0.9581365881204046
"3730_1",8.815937356260151e-09
"4951_9",0.7924622346533132
"3295_1",0.0006698577642463242
"9495_2",0.8802569798567
"2876_1",0.9142473490949319
"2796_1",1.3194334287698196e-05
"10338_3",0.9931172922828477
"10913_7",0.6238470617192734
"4685_2",7.177452262167874e-10
"11586_1",0.007174988917187711
"4904_7",0.7254585840279194
"7110_7",0.024252409373572502
"2086_4",0.09642968166164398
"7372_7",0.9999314199848278
"135_9",0.999887159140919
"7038_3",0.12951958107996875
"1119_2",0.00040438076242463826
"5057_8",0.09240343251336763
"3479_10",0.9999156506504965
"6489_8",0.9999995302278317
"4910_8",0.6011355705811396
"5979_10",0.0692422359402578
"11304_1",0.012613394420259086
"2102_9",0.9999986487646757
"8048_1",3.633415913805895e-06
"12153_7",0.23313581432867933
"4832_8",0.9999363048877385
"3079_9",0.9992472534176261
"8254_2",0.0026974034817204983
"7981_7",0.9999665311067548
"611_1",0.5953981201659351
"307_10",0.999937535361263
"8861_3",0.2015418754914728
"4635_4",0.7723018891000746
"6197_7",0.8600169789232089
"6739_3",0.008527301447566993
"8588_9",0.9918634814451487
"8461_7",0.8535841165056579
"10089_1",0.05597333510287664
"2609_7",0.949052771451571
"1418_3",0.24556197825337964
"2661_10",0.9980566595587858
"1253_9",0.6252967345446013
"8815_9",0.9650631976870301
"9867_8",0.9997584805223848
"2155_1",0.005727399366561227
"12259_4",0.016804396511330602
"11224_3",0.023304949868212334
"4781_1",0.00023504614412488898
"4354_9",0.9999859702954307
"9629_9",0.6743317627334928
"3629_9",0.9998586919517928
"6445_10",0.9996946886462278
"9526_10",0.997969790024581
"5138_2",0.013215329807083653
"349_10",0.9861248792817275
"2099_7",0.4333631589079343
"4411_1",0.4796751989415033
"8127_3",0.0015996192866322492
"5225_8",0.20444328314315846
"7970_3",2.047515581380086e-06
"5688_7",0.011125625162038497
"12099_3",0.10983525659641137
"6020_4",0.2046009854948154
"3892_8",0.7814531875745655
"2098_8",0.995430002562059
"4851_7",0.9991460289817284
"10967_10",0.33619054366753903
"6230_4",0.0411188906195398
"2211_2",5.970290345265258e-10
"11978_10",0.9999985486279588
"8802_1",0.0037356654790429607
"11010_3",0.00017516731009632668
"10083_2",0.5464552418553219
"5588_10",0.07266830166238525
"958_10",0.3441214490221122
"6771_4",0.13650486961304018
"6767_9",0.9873767609363826
"7302_10",0.9814867935115356
"5324_3",0.0001213991266753563
"7737_10",0.9999899480126523
"8603_10",0.9025632461464792
"3029_7",0.9999997514499219
"8640_2",3.5490625680304626e-05
"2139_1",1.2911759229689996e-05
"6305_10",0.9671802068619115
"6884_7",0.9993424498755221
"5534_8",0.20806814899301213
"7619_8",0.9722754448927333
"10057_8",0.8645607775039021
"972_7",0.9978688652673511
"6245_8",0.9742252176431848
"6627_7",0.9999999801981998
"3621_10",0.9211561714054733
"2290_4",0.9877109639138613
"24_4",0.012808411962401447
"5689_1",2.0972583579675004e-06
"6497_4",0.002992052393255565
"12405_4",0.798628766267022
"11720_7",0.9762608226616486
"10088_1",0.0010011615186475136
"9258_9",0.9999905906164034
"354_4",0.5290341759853923
"4770_10",0.9759113588455127
"1035_3",9.779464415360848e-05
"739_1",6.911414379373251e-06
"6267_7",0.9911021303779337
"1562_8",0.9962225679635879
"1438_1",2.957341022239453e-05
"281_8",0.9999639894558567
"1818_1",0.8744819356294014
"3943_3",0.0251553829800909
"8116_4",0.28721895883466064
"6984_1",4.352498715344626e-05
